sport_code,scope_type,scope_code,phase_code,goal_code,primary_template_category,session_block_order,priority_basis,rank_1_category,rank_1_weight,rank_2_category,rank_2_weight,rank_3_category,rank_3_weight,rank_4_category,rank_4_weight,rank_5_category,rank_5_weight,rank_6_category,rank_6_weight,rank_7_category,rank_7_weight,rank_8_category,rank_8_weight
swimming,event_discipline,middle_distance:individual_medley,transition,conditioning,threshold_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,0.9,aerobic_capacity,0.85,high_intensity_aerobic_power,0.85,shoulder_capacity,0.45,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:freestyle,general_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:freestyle,general_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,maximum_strength,0.7,threshold_capacity,0.6,shoulder_capacity,0.5,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:freestyle,general_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:freestyle,general_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:freestyle,specific_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:freestyle,specific_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.55,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:freestyle,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:freestyle,specific_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.8,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:freestyle,competition,general_performance,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:freestyle,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.45,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2
swimming,event_discipline,distance:freestyle,competition,speed_movement,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:freestyle,competition,conditioning,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:freestyle,transition,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:freestyle,transition,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,maximum_strength,0.55,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3
swimming,event_discipline,distance:freestyle,transition,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:freestyle,transition,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:backstroke,general_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:backstroke,general_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,maximum_strength,0.7,threshold_capacity,0.6,shoulder_capacity,0.5,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:backstroke,general_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:backstroke,general_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:backstroke,specific_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:backstroke,specific_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.55,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:backstroke,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:backstroke,specific_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.8,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:backstroke,competition,general_performance,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:backstroke,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.45,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2
swimming,event_discipline,distance:backstroke,competition,speed_movement,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:backstroke,competition,conditioning,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:backstroke,transition,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:backstroke,transition,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,maximum_strength,0.55,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3
swimming,event_discipline,distance:backstroke,transition,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:backstroke,transition,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:breaststroke,general_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,general_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,maximum_strength,0.7,threshold_capacity,0.6,shoulder_capacity,0.5,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,general_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,general_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,specific_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,specific_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.55,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,high_intensity_aerobic_power,0.5,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,specific_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.8,shoulder_capacity,0.45,trunk_force_transfer,0.35,maximum_strength,0.25,mobility_range_capacity,0.25,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,competition,general_performance,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,maximum_strength,0.45,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2
swimming,event_discipline,distance:breaststroke,competition,speed_movement,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.7,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,competition,conditioning,aerobic_capacity,performance_preparation;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,trunk_force_transfer,0.35,mobility_range_capacity,0.25,performance_preparation,0.2,recovery_management,0.2
swimming,event_discipline,distance:breaststroke,transition,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:breaststroke,transition,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,maximum_strength,0.55,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3
swimming,event_discipline,distance:breaststroke,transition,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.8,threshold_capacity,0.6,shoulder_capacity,0.45,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:breaststroke,transition,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.45,mobility_range_capacity,0.4,trunk_force_transfer,0.35,recovery_management,0.3,maximum_strength,0.25
swimming,event_discipline,distance:butterfly,general_preparation,general_performance,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:butterfly,general_preparation,strength_power,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,maximum_strength,0.7,threshold_capacity,0.6,shoulder_capacity,0.5,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:butterfly,general_preparation,speed_movement,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.85,threshold_capacity,0.6,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,high_intensity_aerobic_power,0.4,mobility_range_capacity,0.35,recovery_management,0.2
swimming,event_discipline,distance:butterfly,general_preparation,conditioning,aerobic_capacity,maximum_strength;shoulder_capacity;trunk_force_transfer;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;mobility_range_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.9,high_intensity_aerobic_power,0.7,shoulder_capacity,0.5,maximum_strength,0.4,trunk_force_transfer,0.4,mobility_range_capacity,0.35,recovery_management,0.2
