source_id,exercise_name,code,aliases,type,movement_pattern,primary_quality,secondary_qualities,training_role,primary_muscles,secondary_muscles,equipment,environments,minimum_level,technical_cost,impact_cost,fatigue_cost,supervision_required,dose_units,instructions,coaching_cues,common_mistakes,safety_stop_conditions,progressions,regressions,substitutions,catalogue_scope,generator_eligible,approval_status,approved_by,approval_scope
REV-106,Spanish Squat Hold,spanish_squat_hold,,isometric,squat_isometric,isometric_force_capacity,,capacity,quadriceps,glutes;calves;trunk,resistance_band;squat_rack,gym,beginner,1,1,2,no,sets;duration_seconds;effort_rpe;joint_position;recovery_seconds,Anchor band behind knees. Sit back into band tension. Keep torso tall.,Anchor band behind knees. Sit back into band tension. Keep torso tall.,Band placed too high or low. Letting knees collapse. Relaxing into the band.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Band setup is unstable. Knee pain increases during holds. The athlete cannot maintain foot pressure.",,,hip_flexor_isometric_hold;split_squat_yielding_hold,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-107,Glute-Ham Raise,glute_ham_raise,,exercise,knee_flexion,hamstring_capacity,maximum_strength;local_muscular_endurance,capacity,hamstrings;glutes,calves;trunk,machine,gym,advanced,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set knees just behind pad. Stay long through torso. Control the lowering.,Set knees just behind pad. Stay long through torso. Control the lowering.,Bending at the hips excessively. Dropping into the bottom. Using lumbar extension to finish.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Machine fit is poor. Hamstring cramps or strains are present. The athlete lacks eccentric control.",,assisted_nordic_hamstring_curl,seated_leg_curl;barbell_romanian_deadlift;nordic_hamstring_curl,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-108,Glute-Biased 45-Degree Back Extension,glute_biased_45_degree_back_extension,,exercise,hinge,maximum_strength,hamstring_capacity,primary,glutes;hamstrings,trunk;adductors,machine;plates;dumbbells,gym,intermediate,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set pad below hip crease. Slightly round upper back if glute bias is desired. Push hips into pad.,Set pad below hip crease. Slightly round upper back if glute bias is desired. Push hips into pad.,Hyperextending the spine. Setting pad too high. Swinging for momentum.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Extension-based back pain is provoked. Pad setup cannot fit the athlete. Hamstring cramping dominates every rep.",barbell_romanian_deadlift,,reverse_hyperextension;barbell_hip_thrust;seated_leg_curl,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-109,Reverse Hyperextension,reverse_hyperextension,,exercise,hip_extension,maximum_strength,trunk_force_transfer;hamstring_capacity;local_muscular_endurance,primary,glutes;hamstrings,trunk;adductors,machine;bench;cable_machine,gym,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Anchor torso to pad. Lift legs with glutes. Control the swing.,Anchor torso to pad. Lift legs with glutes. Control the swing.,Using excessive momentum. Hyperextending the low back. Letting hips slide on the pad.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Extension-based back pain is provoked. Machine setup is unstable. The athlete cannot separate hip motion from lumbar motion.",barbell_romanian_deadlift,glute_biased_45_degree_back_extension,barbell_hip_thrust;seated_leg_curl,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-110,Cable Hip Abduction,cable_hip_abduction,,exercise,hip_abduction,mobility_preparation,trunk_force_transfer,accessory,gluteus_medius;gluteus_minimus,trunk;stance_leg_hip_muscles,cable_machine,gym,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Stand tall with light support. Lead with the heel or outer thigh. Keep pelvis quiet.,Stand tall with light support. Lead with the heel or outer thigh. Keep pelvis quiet.,Leaning away from the machine. Swinging the leg. Turning toes up excessively.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Balance prevents clean reps. Hip pinching occurs. The cable line pulls the athlete out of position.",,,,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-111,Cable Hip Adduction,cable_hip_adduction,,exercise,hip_adduction,adductor_capacity,,capacity,adductors,glutes;trunk;tibialis_anterior,cable_machine,gym,intermediate,1,1,3,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Stand tall with light support. Move from the hip. Keep pelvis square.,Stand tall with light support. Move from the hip. Keep pelvis square.,Swinging the leg. Leaning the torso. Using too much range.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Balance prevents clean reps. Cable line pulls the pelvis out of position. Groin pain appears.",copenhagen_adduction,adductor_squeeze,short_lever_copenhagen_adduction,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-112,Incline Y Raise,incline_y_raise,,exercise,shoulder_elevation,shoulder_capacity,,capacity,traps,shoulders;rear_delts;rotator_cuff,bench;dumbbells,gym;home,beginner,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Lie chest-down on a low incline. Raise arms in a Y shape with thumbs slightly up. Keep the range smooth and neck relaxed.,Lie chest-down on a low incline. Raise arms in a Y shape with thumbs slightly up. Keep the range smooth and neck relaxed.,Using heavy dumbbells and shrugging. Arching the low back off the bench. Turning the Y into a straight front raise.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Shoulder flexion is painful. The athlete cannot avoid neck tension even unloaded.",,,wall_slide_with_lift_off;face_pull;wall_slide,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-113,Cable 90/90 External Rotation,cable_90_90_external_rotation,,exercise,shoulder_external_rotation,shoulder_capacity,maximum_strength,capacity,rotator_cuff,rear_delts;traps;shoulders,cable_machine,gym,advanced,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set the elbow around shoulder height and keep ribs down. Rotate the forearm back without arching or shrugging. Use very light load and strict control.,Set the elbow around shoulder height and keep ribs down. Rotate the forearm back without arching or shrugging. Use very light load and strict control.,Choosing too much weight. Letting the elbow drop below shoulder level. Extending the spine to find range.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use very light load and only a pain-free, non-apprehensive 90/90 position. This is a contextual shoulder-strength exercise, not a generic rehabilitation prescription. Regress the arm angle if control or symptoms are unacceptable.",,band_external_rotation_at_side,side_lying_dumbbell_external_rotation;face_pull,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-114,Serratus Cable Punch,serratus_cable_punch,,exercise,scapular_protraction,shoulder_capacity,,capacity,serratus_anterior,shoulder_flexors;trunk,cable_machine,gym,beginner,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Set the cable near chest height. Keep the elbow softly extended. Reach the shoulder blade around the rib cage without rotating the trunk.,Set the cable near chest height. Keep the elbow softly extended. Reach the shoulder blade around the rib cage without rotating the trunk.,Turning the drill into a chest press. Shrugging. Rotating the torso to create range.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Protraction range causes shoulder pain. The athlete cannot resist trunk rotation.",,,band_external_rotation_at_side;band_pull_apart,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-115,Four-Direction Cervical Isometrics,four_direction_cervical_isometrics,,isometric,cervical_flexion,neck_capacity,isometric_force_capacity,capacity,neck,traps;upper_back;deep_core,resistance_band,field;gym;home,beginner,1,1,3,no,sets;duration_seconds;effort_rpe;joint_position;recovery_seconds,"Apply light resistance separately to the front, back, left side, and right side of the head. Keep the head still and build tension gradually. Breathe throughout.","Apply light resistance separately to the front, back, left side, and right side of the head. Keep the head still and build tension gradually. Breathe throughout.",Using maximal effort. Moving the neck instead of holding. Holding the breath or continuing through headache or dizziness.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Neck-strength gains are plausible, but concussion prevention is unproven. Stop for headache, dizziness, visual change, numbness, tingling, or radiating pain. Obtain clinical clearance after neck injury.",,,,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-116,Controlled Hang,controlled_hang,,exercise,hang,grip_capacity,shoulder_capacity;local_muscular_endurance,capacity,forearms;grip,shoulders;upper_back,pull_up_bar,gym;home,beginner,1,1,2,no,sets;duration_seconds;effort_rpe;recovery_seconds,Use a secure grip and a pain-free amount of bodyweight support. Keep enough shoulder control to avoid an abrupt end-range drop. Step down before grip fails.,Use a secure grip and a pain-free amount of bodyweight support. Keep enough shoulder control to avoid an abrupt end-range drop. Step down before grip fails.,Forcing a fully passive end range. Hanging to grip failure. Using an unsafe dismount.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Do not claim shoulder decompression. Use partial unloading or an active hang for instability, and avoid during acute shoulder, elbow, wrist, or neurologic symptoms.",,,farmer_s_carry,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-117,Kettlebell Swing,kettlebell_swing,,exercise,hinge,explosive_strength,local_muscular_endurance;hamstring_capacity,primary,glutes;hamstrings,trunk;lats;grip;calves,kettlebell,field;gym;home,intermediate,3,1,3,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Hike the bell back. Snap hips through. Let arms guide, not lift.","Hike the bell back. Snap hips through. Let arms guide, not lift.",Squatting the swing. Lifting with shoulders. Overextending at lockout.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Hinge pattern is not learned. Back position changes under speed. Grip or shoulder control is unsafe.",box_jump,kettlebell_deadlift,sled_push;trap_bar_deadlift,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-118,Push Press,push_press,,exercise,vertical_push,upper_body_power,explosive_strength;maximum_strength,primary,quadriceps;shoulders;triceps;glutes,trunk;upper_back;traps,barbell;plates;squat_rack,gym,advanced,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Set a stable front rack. Dip a few centimetres with the torso controlled. Drive through the legs, then finish the bar overhead and lower under control.","Set a stable front rack. Dip a few centimetres with the torso controlled. Drive through the legs, then finish the bar overhead and lower under control.",Dip shifting onto the toes. Pressing before leg drive transfers to the bar. Excessive trunk extension or an unstable overhead finish.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use as a coached power derivative after front-rack, dip-drive, and overhead control are established. Modify for shoulder, wrist, back, or knee symptoms and use a safe rack and clear lifting area.",,barbell_overhead_press;dumbbell_shoulder_press,barbell_overhead_press,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-119,Squat Jump,squat_jump,,plyometric,squat,vertical_power,explosive_strength;maximum_strength;mobility_preparation,primary,quadriceps;glutes;calves,hamstrings;trunk,bodyweight,field;gym;home,intermediate,1,5,3,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Use a controlled countermovement. Jump vertically with maximal intent. Land quietly in a stable squat and reset before the next repetition.,Use a controlled countermovement. Jump vertically with maximal intent. Land quietly in a stable squat and reset before the next repetition.,Turning the set into conditioning. Landing stiff or unstable. Continuing after jump height declines.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use low-repetition quality sets and an appropriate landing surface. Stop when pain, landing control, or jump height deteriorates.",box_jump,goblet_squat;sled_push,box_jump;standing_jump_and_reach,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-120,Box Jump,box_jump,,plyometric,box_jump,vertical_power,landing_capacity,primary,quadriceps;glutes;calves,hamstrings;trunk,bench,gym;home,intermediate,3,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Choose a box that permits a quiet, balanced landing without excessive knee tuck. Jump with intent. Stand fully, then step down for the next repetition.","Choose a box that permits a quiet, balanced landing without excessive knee tuck. Jump with intent. Stand fully, then step down for the next repetition.",Selecting height based on knee tuck rather than takeoff ability. Landing near the edge. Repeatedly jumping down when landing exposure should be limited.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use a stable, non-slip box and clear area. Step down when reducing landing load. Stop for pain, unstable landings, or fatigue-related loss of control.",,step_up;sled_push,squat_jump,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-121,Standing Jump-and-reach,standing_jump_and_reach,,plyometric,vertical_power,vertical_power,explosive_strength;reactive_elastic_strength,primary,quadriceps;glutes;hamstrings;calves,trunk;shoulders,soft_landing_surface,field;gym;home,beginner,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Use a controlled countermovement and coordinated arm swing. Jump vertically to a consistent target. Land quietly and reset before repeating.,Use a controlled countermovement and coordinated arm swing. Jump vertically to a consistent target. Land quietly and reset before repeating.,Drifting forward. Reaching early instead of completing takeoff. Continuing after height or landing quality falls.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use a clear overhead space and suitable landing surface. Stop for pain, unstable landings, or material loss of jump height.",,,squat_jump;box_jump,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-122,Standing Long Jump,standing_long_jump,,plyometric,horizontal_power,horizontal_power,explosive_strength;vertical_power;reactive_elastic_strength,primary,quadriceps;glutes;hamstrings;calves,trunk;shoulders,soft_landing_surface,field;gym;home,beginner,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Use a coordinated countermovement and arm swing. Project forward with both feet. Land on both feet and hold a balanced finish.,Use a coordinated countermovement and arm swing. Project forward with both feet. Land on both feet and hold a balanced finish.,Jumping mostly upward. Landing with feet uneven. Chasing distance after landing control deteriorates.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Provide a clear runway and non-slip landing area. Progress distance only while a controlled two-foot landing is repeatable.",,,alternate_bounding_with_single_arm_action,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-123,Two-foot Ankle Hops,two_foot_ankle_hops,,plyometric,ankle_stiffness,reactive_elastic_strength,mobility_preparation,primary,quadriceps;glutes;calves,hamstrings;trunk,bodyweight,field;gym;home,beginner,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Use small bilateral hops from the ankles. Keep contacts brief and quiet. Maintain a tall, rhythmic posture for a defined number of contacts.","Use small bilateral hops from the ankles. Keep contacts brief and quiet. Maintain a tall, rhythmic posture for a defined number of contacts.",Excessive knee bend. Chasing height. Losing rhythm or continuing after contacts become heavy.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Start with conservative contact counts and a low amplitude. Modify for active foot, ankle, Achilles, or calf symptoms.",,,side_to_side_ankle_hop;diagonal_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-124,Side-to-side Ankle Hop,side_to_side_ankle_hop,,plyometric,ankle_stiffness,reactive_elastic_strength,mobility_preparation,primary,quadriceps;glutes;calves,hamstrings;trunk,cones,field;gym;home,beginner,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Use small two-foot hops across a line or between close markers. Keep the ankles springy and contacts rhythmic. Maintain spacing and direction.,Use small two-foot hops across a line or between close markers. Keep the ankles springy and contacts rhythmic. Maintain spacing and direction.,Markers set too far apart. Feet separating unpredictably. Losing cadence or frontal-plane control.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Begin bilaterally with short distance and defined contacts. Progress amplitude only when foot, ankle, knee, and landing control remain consistent.",,,two_foot_ankle_hops;diagonal_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-125,Single-foot Side-to-side Ankle Hop,single_foot_side_to_side_ankle_hop,,plyometric,ankle_stiffness,reactive_elastic_strength,mobility_preparation,primary,quadriceps;glutes;calves,hamstrings;trunk,cones,field;gym;home,intermediate,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Balance on one foot, then use small lateral ankle hops across a line. Keep contacts brief and the pelvis controlled. Stop before rhythm or foot position deteriorates.","Balance on one foot, then use small lateral ankle hops across a line. Keep contacts brief and the pelvis controlled. Stop before rhythm or foot position deteriorates.",Starting before single-leg landing capacity is established. Hopping too far. Collapsing through the foot or knee.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Require pain-free single-leg balance, calf loading, and landing control first. Use low contact counts and regress to bilateral hops when needed.",,,diagonal_cone_hop;front_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-126,Single-leg Lateral Jump,single_leg_lateral_jump,,plyometric,lateral_power,lateral_power,landing_capacity,primary,quadriceps;glutes;hamstrings;calves,trunk;shoulders,hurdles_or_barriers;soft_landing_surface,field;gym,advanced,3,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Define the intent before the set: either jump laterally and stick the landing, or rebound only after stable stick landings are consistent. Use clear distance markers.","Define the intent before the set: either jump laterally and stick the landing, or rebound only after stable stick landings are consistent. Use clear distance markers.",Mixing stick and rebound intent. Chasing distance. Losing foot-knee-hip control on landing.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: High-impact unilateral plyometric. Require progressive single-leg strength and landing exposure, use low volumes, and stop for pain or loss of control.",,,,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-127,Front Cone Hop,front_cone_hop,,plyometric,barrier_clearance,reactive_elastic_strength,explosive_strength,primary,calves;quadriceps;glutes;hamstrings,trunk;hip_stabilizers,cones;hurdles_or_barriers;soft_landing_surface,field;gym,intermediate,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Set a low barrier and defined contact count. Hop forward with small, rhythmic contacts. Keep the barrier height low enough to preserve stiffness and cadence.","Set a low barrier and defined contact count. Hop forward with small, rhythmic contacts. Keep the barrier height low enough to preserve stiffness and cadence.",Barrier too high. Pausing between contacts. Landing heavily or continuing after cadence falls.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Progress barrier height and contacts gradually. Modify for active foot, ankle, Achilles, calf, or knee symptoms.",,,diagonal_cone_hop;lateral_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-128,Lateral Cone Hop,lateral_cone_hop,,plyometric,barrier_clearance,reactive_elastic_strength,explosive_strength,primary,calves;quadriceps;glutes;hamstrings,trunk;hip_stabilizers,cones,field;gym;home,intermediate,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Set low, evenly spaced barriers. Perform repeated bilateral lateral hops with brief contacts. Keep the trunk and pelvis controlled.","Set low, evenly spaced barriers. Perform repeated bilateral lateral hops with brief contacts. Keep the trunk and pelvis controlled.",Unclear foot-contact pattern. Barriers too far apart. Losing rhythm or frontal-plane control.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use bilateral contacts before unilateral variants and progress spacing only when landings remain quiet and consistent.",,,diagonal_cone_hop;front_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-129,Diagonal Cone Hop,diagonal_cone_hop,,plyometric,barrier_clearance,reactive_elastic_strength,explosive_strength,primary,calves;quadriceps;glutes;hamstrings,trunk;hip_stabilizers,cones;hurdles_or_barriers;soft_landing_surface,field;gym,intermediate,1,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Arrange low markers on a diagonal. Use controlled bilateral hops with a consistent direction and contact count. Keep amplitude modest.,Arrange low markers on a diagonal. Use controlled bilateral hops with a consistent direction and contact count. Keep amplitude modest.,Markers too far apart. Twisting on landing. Continuing after rhythm or alignment changes.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Regress to straight or lateral bilateral hops. Progress only when ankle and landing control are stable and symptoms remain acceptable.",,,front_cone_hop;lateral_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-130,Hurdle (barrier) Hop,hurdle_barrier_hop,,plyometric,barrier_clearance,reactive_elastic_strength,explosive_strength,primary,calves;quadriceps;glutes;hamstrings,trunk;hip_stabilizers,hurdles_or_barriers,field;gym,advanced,3,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Specify barrier height, spacing, and whether each landing is a stick or rebound. Keep contacts crisp without sacrificing alignment. End the set when rhythm changes.","Specify barrier height, spacing, and whether each landing is a stick or rebound. Keep contacts crisp without sacrificing alignment. End the set when rhythm changes.",Excessive barrier height. Mixing rebound and reset repetitions. Chasing speed after landing quality falls.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Advanced, high-impact work. Use low volumes, adequate spacing, and progressive bilateral exposure. Stop for pain or loss of landing control.",,,diagonal_cone_hop;front_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-131,Zigzag Pogo Hop,zigzag_pogo_hop,,plyometric,repeated_bilateral_hop,reactive_elastic_strength,explosive_strength,primary,calves;quadriceps;glutes;hamstrings,trunk;hip_stabilizers,bodyweight,field;gym;home,intermediate,3,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,Use low-amplitude two-foot hops through a marked zigzag path. Keep contacts brief and direction changes small. Finish while cadence and alignment are stable.,Use low-amplitude two-foot hops through a marked zigzag path. Keep contacts brief and direction changes small. Finish while cadence and alignment are stable.,Treating the drill as change-of-direction running. Using excessive lateral distance. Losing rhythm or landing heavily.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: This record specifically means bilateral pogo hops, not running. Regress to linear hops and progress only with pain-free ankle and landing control.",,,diagonal_cone_hop;front_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-132,Power Skipping,power_skipping,,plyometric,power_skipping,reactive_elastic_strength,horizontal_power,primary,glutes;hamstrings;calves;quadriceps,hip_flexors;trunk,bodyweight,field;gym;home,intermediate,3,3,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Use tall posture, coordinated opposite arm and knee action, and an active foot strike under the body. Travel only as fast as rhythm remains consistent.","Use tall posture, coordinated opposite arm and knee action, and an active foot strike under the body. Travel only as fast as rhythm remains consistent.",Overstriding. Collapsing at ground contact. Chasing distance or speed after timing deteriorates.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Progress from marching and low skipping to more forceful contacts. Modify for active foot, ankle, Achilles, knee, or hamstring symptoms.",,,diagonal_cone_hop;front_cone_hop,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-133,Alternate Bounding with Single-arm Action,alternate_bounding_with_single_arm_action,,plyometric,bounding,horizontal_power,reactive_elastic_strength,primary,glutes;hamstrings;calves;quadriceps,hip_flexors;trunk,bodyweight,field;gym;home,advanced,5,5,2,yes,sets;repetitions;contacts;distance_m;height_cm;intensity_percent;effort_rpe;recovery_seconds,"Use alternating long, elastic contacts with coordinated single-arm action. Project forward while maintaining tall posture. Stop when contact quality or rhythm declines.","Use alternating long, elastic contacts with coordinated single-arm action. Project forward while maintaining tall posture. Stop when contact quality or rhythm declines.",Overstriding. Reaching for distance. Losing pelvic control or continuing through fatigue.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Specialist high-impact drill. Require prior sprint, unilateral strength, and progressive plyometric exposure. Use low volumes and stop for plantar-flexor, knee, or hamstring symptoms.",,,standing_long_jump,specialist_only,no,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-134,Chest Pass,chest_pass,,exercise,medicine_ball_chest_pass,upper_body_power,trunk_force_transfer,accessory,trunk;shoulders;chest,lats;triceps;glutes;hips,medicine_ball;partner,field;gym,intermediate,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Face a wall or prepared partner with the ball at chest height. Brace, then pass explosively while maintaining balance. Receive the rebound only when the setup is designed for it.","Face a wall or prepared partner with the ball at chest height. Brace, then pass explosively while maintaining balance. Receive the rebound only when the setup is designed for it.",Using a ball too heavy for velocity. Standing too close to a rebounding wall. Losing wrist or elbow position on release or catch.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Define wall or partner distance and rebound behaviour. Use a clear area and modify for painful shoulder, elbow, wrist, or chest-pass catching.",,,overhead_throw;medicine_ball_slam,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
